"provider_id","provider_name","npi","dea","specialty_concept_id","care_site_id","year_of_birth","gender_concept_id","provider_source_value","specialty_source_value","specialty_source_concept_id","gender_source_value","gender_source_concept_id"
7875,NA,"7272540026",NA,0,3068,NA,0,"7272540026",NA,0,NA,0
7876,NA,"9723634919",NA,0,5300,NA,0,"9723634919",NA,0,NA,0
7877,NA,"0020735632",NA,0,1037,NA,0,"0020735632",NA,0,NA,0
7878,NA,"4974621024",NA,0,5301,NA,0,"4974621024",NA,0,NA,0
7879,NA,"3660726367",NA,0,1016,NA,0,"3660726367",NA,0,NA,0
7880,NA,"0011192607",NA,0,3465,NA,0,"0011192607",NA,0,NA,0
7881,NA,"0017255042",NA,0,5302,NA,0,"0017255042",NA,0,NA,0
7882,NA,"6902588282",NA,0,1124,NA,0,"6902588282",NA,0,NA,0
7883,NA,"8801978341",NA,0,1013,NA,0,"8801978341",NA,0,NA,0
7884,NA,"5487320835",NA,0,5303,NA,0,"5487320835",NA,0,NA,0
7885,NA,"9244428062",NA,0,5304,NA,0,"9244428062",NA,0,NA,0
7886,NA,"3301705258",NA,0,5305,NA,0,"3301705258",NA,0,NA,0
7887,NA,"0819000886",NA,0,3068,NA,0,"0819000886",NA,0,NA,0
7888,NA,"0765399859",NA,0,5306,NA,0,"0765399859",NA,0,NA,0
7889,NA,"2110367837",NA,0,1043,NA,0,"2110367837",NA,0,NA,0
7890,NA,"5655107752",NA,0,5307,NA,0,"5655107752",NA,0,NA,0
7891,NA,"8669753911",NA,0,4708,NA,0,"8669753911",NA,0,NA,0
7892,NA,"0479636979",NA,0,4712,NA,0,"0479636979",NA,0,NA,0
7893,NA,"0376600451",NA,0,5308,NA,0,"0376600451",NA,0,NA,0
7894,NA,"4370601225",NA,0,1777,NA,0,"4370601225",NA,0,NA,0
7895,NA,"6834957169",NA,0,5309,NA,0,"6834957169",NA,0,NA,0
7896,NA,"5720741285",NA,0,3546,NA,0,"5720741285",NA,0,NA,0
7897,NA,"5193415347",NA,0,1780,NA,0,"5193415347",NA,0,NA,0
7898,NA,"0048374017",NA,0,1780,NA,0,"0048374017",NA,0,NA,0
7899,NA,"5577786395",NA,0,5311,NA,0,"5577786395",NA,0,NA,0
7901,NA,"1450746907",NA,0,5307,NA,0,"8256520255",NA,0,NA,0
7902,NA,"4773821395",NA,0,5308,NA,0,"4773821395",NA,0,NA,0
7903,NA,"8201422131",NA,0,1780,NA,0,"8201422131",NA,0,NA,0
7904,NA,"6433744228",NA,0,5307,NA,0,"6433744228",NA,0,NA,0
7905,NA,"2162635560",NA,0,5312,NA,0,"2162635560",NA,0,NA,0
7906,NA,"0256749853",NA,0,5313,NA,0,"0256749853",NA,0,NA,0
7907,NA,"9443167251",NA,0,5312,NA,0,"9443167251",NA,0,NA,0
7908,NA,"4293156198",NA,0,4942,NA,0,"4293156198",NA,0,NA,0
7909,NA,"2294552583",NA,0,5312,NA,0,"2294552583",NA,0,NA,0
7910,NA,"1365830866",NA,0,5314,NA,0,"1365830866",NA,0,NA,0
7911,NA,"1465531886",NA,0,4937,NA,0,"1465531886",NA,0,NA,0
7912,NA,"2658681633",NA,0,5315,NA,0,"2658681633",NA,0,NA,0
7913,NA,"7448431321",NA,0,5316,NA,0,"7448431321",NA,0,NA,0
7914,NA,"2916532449",NA,0,5317,NA,0,"2916532449",NA,0,NA,0
7915,NA,"7541906278",NA,0,5312,NA,0,"7541906278",NA,0,NA,0
7916,NA,"5202237831",NA,0,5318,NA,0,"5202237831",NA,0,NA,0
7917,NA,"3647142361",NA,0,4935,NA,0,"3647142361",NA,0,NA,0
7918,NA,"5894630367",NA,0,5319,NA,0,"5894630367",NA,0,NA,0
7919,NA,"2655136358",NA,0,4940,NA,0,"2655136358",NA,0,NA,0
7920,NA,"8550131510",NA,0,5320,NA,0,"8550131510",NA,0,NA,0
7921,NA,"4928225215",NA,0,5312,NA,0,"4928225215",NA,0,NA,0
7922,NA,"5049506549",NA,0,5321,NA,0,"5049506549",NA,0,NA,0
7923,NA,"9621820248",NA,0,4935,NA,0,"9621820248",NA,0,NA,0
7924,NA,"3274571897",NA,0,5322,NA,0,"3274571897",NA,0,NA,0
7925,NA,"9579507102",NA,0,5312,NA,0,"9579507102",NA,0,NA,0
7926,NA,"6865901526",NA,0,4940,NA,0,"6865901526",NA,0,NA,0
7927,NA,"4908808425",NA,0,5324,NA,0,"4908808425",NA,0,NA,0
7928,NA,"1132271146",NA,0,5317,NA,0,"1132271146",NA,0,NA,0
7929,NA,"1719783499",NA,0,5325,NA,0,"1719783499",NA,0,NA,0
7930,NA,"5618477228",NA,0,5326,NA,0,"5618477228",NA,0,NA,0
7931,NA,"9785267621",NA,0,5312,NA,0,"9785267621",NA,0,NA,0
7932,NA,"4706806565",NA,0,5327,NA,0,"4706806565",NA,0,NA,0
7933,NA,"9490724098",NA,0,4935,NA,0,"9490724098",NA,0,NA,0
7934,NA,"9301266157",NA,0,5317,NA,0,"9301266157",NA,0,NA,0
7935,NA,"3582631337",NA,0,5312,NA,0,"3582631337",NA,0,NA,0
7936,NA,"8310977922",NA,0,5312,NA,0,"8310977922",NA,0,NA,0
7937,NA,"6201977518",NA,0,5312,NA,0,"6201977518",NA,0,NA,0
7938,NA,"2347354187",NA,0,5312,NA,0,"2347354187",NA,0,NA,0
7939,NA,"8804834456",NA,0,5314,NA,0,"8804834456",NA,0,NA,0
7940,NA,"6268822432",NA,0,4935,NA,0,"6268822432",NA,0,NA,0
7941,NA,"4156162149",NA,0,5329,NA,0,"4156162149",NA,0,NA,0
7942,NA,"5092964780",NA,0,5330,NA,0,"5092964780",NA,0,NA,0
7943,NA,"9580656424",NA,0,5312,NA,0,"9580656424",NA,0,NA,0
7944,NA,"3741719938",NA,0,4939,NA,0,"3741719938",NA,0,NA,0
7945,NA,"6321405226",NA,0,5312,NA,0,"6321405226",NA,0,NA,0
7946,NA,"3345583185",NA,0,4939,NA,0,"3345583185",NA,0,NA,0
7947,NA,"2499366217",NA,0,5312,NA,0,"2499366217",NA,0,NA,0
7948,NA,"0896660029",NA,0,5312,NA,0,"0896660029",NA,0,NA,0
7949,NA,"2714332418",NA,0,5331,NA,0,"2714332418",NA,0,NA,0
7950,NA,"7674858331",NA,0,5332,NA,0,"7674858331",NA,0,NA,0
7951,NA,"7895804572",NA,0,1805,NA,0,"7895804572",NA,0,NA,0
7952,NA,"4353310235",NA,0,5333,NA,0,"4353310235",NA,0,NA,0
7953,NA,"3085998540",NA,0,5317,NA,0,"3085998540",NA,0,NA,0
7954,NA,"4020672307",NA,0,5334,NA,0,"4020672307",NA,0,NA,0
7955,NA,"4284920484",NA,0,5312,NA,0,"4284920484",NA,0,NA,0
7956,NA,"5667238219",NA,0,699,NA,0,"5667238219",NA,0,NA,0
7957,NA,"4776303886",NA,0,5335,NA,0,"4776303886",NA,0,NA,0
7958,NA,"0478001354",NA,0,4939,NA,0,"0478001354",NA,0,NA,0
7959,NA,"4071117613",NA,0,5317,NA,0,"4071117613",NA,0,NA,0
7960,NA,"3860414616",NA,0,5322,NA,0,"3860414616",NA,0,NA,0
7961,NA,"3568447741",NA,0,5336,NA,0,"3568447741",NA,0,NA,0
7962,NA,"5107628305",NA,0,5312,NA,0,"5107628305",NA,0,NA,0
7963,NA,"8023057820",NA,0,4939,NA,0,"8023057820",NA,0,NA,0
7964,NA,"0461236206",NA,0,4942,NA,0,"0461236206",NA,0,NA,0
7965,NA,"4805685712",NA,0,5337,NA,0,"4805685712",NA,0,NA,0
7966,NA,"9011528374",NA,0,5312,NA,0,"9011528374",NA,0,NA,0
7967,NA,"7709231426",NA,0,5338,NA,0,"7709231426",NA,0,NA,0
7968,NA,"3225636008",NA,0,5339,NA,0,"3225636008",NA,0,NA,0
7969,NA,"7158189954",NA,0,5340,NA,0,"7158189954",NA,0,NA,0
7970,NA,"8101502804",NA,0,4937,NA,0,"8101502804",NA,0,NA,0
7971,NA,"9892774056",NA,0,5341,NA,0,"9892774056",NA,0,NA,0
7972,NA,"2548609661",NA,0,5342,NA,0,"2548609661",NA,0,NA,0
7973,NA,"7258466597",NA,0,5312,NA,0,"7258466597",NA,0,NA,0
7974,NA,"1864575288",NA,0,4935,NA,0,"1864575288",NA,0,NA,0
7975,NA,"4867896556",NA,0,4942,NA,0,"4867896556",NA,0,NA,0
7976,NA,"8614058758",NA,0,5343,NA,0,"8614058758",NA,0,NA,0
7977,NA,"8123553286",NA,0,5312,NA,0,"8123553286",NA,0,NA,0
7978,NA,"4112306472",NA,0,5344,NA,0,"4112306472",NA,0,NA,0
7979,NA,"4768533820",NA,0,5325,NA,0,"4768533820",NA,0,NA,0
7980,NA,"0893234704",NA,0,4935,NA,0,"0893234704",NA,0,NA,0
7981,NA,"6104714253",NA,0,4940,NA,0,"6104714253",NA,0,NA,0
7982,NA,"9621665686",NA,0,5319,NA,0,"9621665686",NA,0,NA,0
7983,NA,"6901253842",NA,0,4942,NA,0,"6901253842",NA,0,NA,0
7984,NA,"6587456146",NA,0,921,NA,0,"6587456146",NA,0,NA,0
7985,NA,"6032228160",NA,0,5312,NA,0,"6032228160",NA,0,NA,0
7986,NA,"6554616296",NA,0,5314,NA,0,"6554616296",NA,0,NA,0
7987,NA,"7400144914",NA,0,4939,NA,0,"7400144914",NA,0,NA,0
7988,NA,"9455285085",NA,0,5345,NA,0,"9455285085",NA,0,NA,0
7989,NA,"1291635796",NA,0,5346,NA,0,"1291635796",NA,0,NA,0
7990,NA,"4985525484",NA,0,5347,NA,0,"4985525484",NA,0,NA,0
7991,NA,"9388341553",NA,0,5348,NA,0,"9388341553",NA,0,NA,0
7992,NA,"9303316421",NA,0,5319,NA,0,"9303316421",NA,0,NA,0
7993,NA,"9370107370",NA,0,4945,NA,0,"9370107370",NA,0,NA,0
7994,NA,"6294447596",NA,0,5349,NA,0,"6294447596",NA,0,NA,0
7995,NA,"9481910350",NA,0,4945,NA,0,"9481910350",NA,0,NA,0
7996,NA,"8390735228",NA,0,5350,NA,0,"8390735228",NA,0,NA,0
7997,NA,"6244262389",NA,0,5312,NA,0,"6244262389",NA,0,NA,0
7998,NA,"7161416507",NA,0,4942,NA,0,"7161416507",NA,0,NA,0
7999,NA,"3298636690",NA,0,5351,NA,0,"3298636690",NA,0,NA,0
8000,NA,"9673276319",NA,0,5352,NA,0,"9673276319",NA,0,NA,0
8001,NA,"7872992738",NA,0,5352,NA,0,"9673276319",NA,0,NA,0
8002,NA,"6017029167",NA,0,5353,NA,0,"6017029167",NA,0,NA,0
8003,NA,"5405096553",NA,0,5354,NA,0,"5405096553",NA,0,NA,0
8004,NA,"5233934654",NA,0,5353,NA,0,"6017029167",NA,0,NA,0
8005,NA,"6071329613",NA,0,709,NA,0,"6071329613",NA,0,NA,0
8006,NA,"0726787807",NA,0,5355,NA,0,"0726787807",NA,0,NA,0
8007,NA,"6580517877",NA,0,5356,NA,0,"6580517877",NA,0,NA,0
8008,NA,"1642172048",NA,0,5357,NA,0,"1642172048",NA,0,NA,0
8009,NA,"3490202167",NA,0,4374,NA,0,"3490202167",NA,0,NA,0
8010,NA,"0096074264",NA,0,5358,NA,0,"0096074264",NA,0,NA,0
8011,NA,"0330452756",NA,0,5359,NA,0,"0330452756",NA,0,NA,0
8012,NA,"8965425979",NA,0,5360,NA,0,"8965425979",NA,0,NA,0
8013,NA,"5652505744",NA,0,4374,NA,0,"5652505744",NA,0,NA,0
8014,NA,"2325485419",NA,0,5361,NA,0,"2325485419",NA,0,NA,0
8015,NA,"0260178489",NA,0,5362,NA,0,"0260178489",NA,0,NA,0
8016,NA,"6617411536",NA,0,5363,NA,0,"6617411536",NA,0,NA,0
8017,NA,"7059698056",NA,0,5364,NA,0,"7059698056",NA,0,NA,0
8018,NA,"9650229261",NA,0,5366,NA,0,"9650229261",NA,0,NA,0
8019,NA,"9384973295",NA,0,5367,NA,0,"9384973295",NA,0,NA,0
8020,NA,"0728085465",NA,0,5368,NA,0,"0728085465",NA,0,NA,0
8021,NA,"6494757405",NA,0,5369,NA,0,"6494757405",NA,0,NA,0
8022,NA,"1127990089",NA,0,5370,NA,0,"1127990089",NA,0,NA,0
8023,NA,"6241025685",NA,0,5371,NA,0,"6241025685",NA,0,NA,0
8024,NA,"6439343167",NA,0,5356,NA,0,"6439343167",NA,0,NA,0
8025,NA,"7988404038",NA,0,5372,NA,0,"7988404038",NA,0,NA,0
8026,NA,"5396592121",NA,0,5368,NA,0,"5396592121",NA,0,NA,0
8027,NA,"9560596057",NA,0,5361,NA,0,"9560596057",NA,0,NA,0
8028,NA,"3919999452",NA,0,5374,NA,0,"3919999452",NA,0,NA,0
8029,NA,"5393644997",NA,0,5375,NA,0,"5393644997",NA,0,NA,0
8030,NA,"0818406944",NA,0,5376,NA,0,"0818406944",NA,0,NA,0
8031,NA,"0129505112",NA,0,5377,NA,0,"0129505112",NA,0,NA,0
8032,NA,"8821282437",NA,0,4391,NA,0,"8821282437",NA,0,NA,0
8033,NA,"5952850764",NA,0,2583,NA,0,"5952850764",NA,0,NA,0
8034,NA,"7832157875",NA,0,5378,NA,0,"7832157875",NA,0,NA,0
8035,NA,"7658058650",NA,0,5379,NA,0,"7658058650",NA,0,NA,0
8036,NA,"0024392819",NA,0,5380,NA,0,"0024392819",NA,0,NA,0
8037,NA,"1714891596",NA,0,5381,NA,0,"1714891596",NA,0,NA,0
8038,NA,"7829061335",NA,0,4395,NA,0,"7829061335",NA,0,NA,0
8039,NA,"6002893715",NA,0,4391,NA,0,"6002893715",NA,0,NA,0
8040,NA,"1406937847",NA,0,5382,NA,0,"1406937847",NA,0,NA,0
8041,NA,"3186717989",NA,0,5383,NA,0,"3186717989",NA,0,NA,0
8042,NA,"1972787996",NA,0,5384,NA,0,"1972787996",NA,0,NA,0
8043,NA,"3976985530",NA,0,4374,NA,0,"3976985530",NA,0,NA,0
8044,NA,"2130481043",NA,0,4403,NA,0,"2130481043",NA,0,NA,0
8045,NA,"1215540166",NA,0,5369,NA,0,"1215540166",NA,0,NA,0
8046,NA,"7148150632",NA,0,5385,NA,0,"7148150632",NA,0,NA,0
8047,NA,"3674661025",NA,0,5386,NA,0,"3674661025",NA,0,NA,0
8048,NA,"5479499043",NA,0,5368,NA,0,"5479499043",NA,0,NA,0
8049,NA,"4989325532",NA,0,5388,NA,0,"4989325532",NA,0,NA,0
8050,NA,"8092677280",NA,0,5389,NA,0,"8092677280",NA,0,NA,0
8051,NA,"4248606578",NA,0,5383,NA,0,"4248606578",NA,0,NA,0
8052,NA,"4836152715",NA,0,5390,NA,0,"4836152715",NA,0,NA,0
8053,NA,"0503469422",NA,0,5369,NA,0,"0503469422",NA,0,NA,0
8054,NA,"3712564592",NA,0,5391,NA,0,"3712564592",NA,0,NA,0
8055,NA,"7302589545",NA,0,5393,NA,0,"7302589545",NA,0,NA,0
8056,NA,"7171070038",NA,0,5394,NA,0,"7171070038",NA,0,NA,0
8057,NA,"3955818980",NA,0,5368,NA,0,"3955818980",NA,0,NA,0
8058,NA,"3093713830",NA,0,5395,NA,0,"3093713830",NA,0,NA,0
8059,NA,"3467983274",NA,0,5396,NA,0,"3467983274",NA,0,NA,0
8060,NA,"8987865740",NA,0,4374,NA,0,"8987865740",NA,0,NA,0
8061,NA,"0024029124",NA,0,5382,NA,0,"0024029124",NA,0,NA,0
8062,NA,"5152891848",NA,0,4374,NA,0,"5152891848",NA,0,NA,0
8064,NA,"2688756512",NA,0,5397,NA,0,"1973754075",NA,0,NA,0
8065,NA,"5004689854",NA,0,321,NA,0,"5004689854",NA,0,NA,0
8066,NA,"9597581787",NA,0,1510,NA,0,"9597581787",NA,0,NA,0
8067,NA,"0429569036",NA,0,5398,NA,0,"0429569036",NA,0,NA,0
8068,NA,"4981010348",NA,0,1513,NA,0,"4981010348",NA,0,NA,0
8069,NA,"0780829573",NA,0,1505,NA,0,"0780829573",NA,0,NA,0
8070,NA,"3465443218",NA,0,5399,NA,0,"3465443218",NA,0,NA,0
8071,NA,"8524642511",NA,0,5400,NA,0,"8524642511",NA,0,NA,0
8072,NA,"0796003933",NA,0,5401,NA,0,"0796003933",NA,0,NA,0
8073,NA,"8686761622",NA,0,1532,NA,0,"8686761622",NA,0,NA,0
8074,NA,"5633813461",NA,0,5402,NA,0,"5633813461",NA,0,NA,0
8075,NA,"5228390528",NA,0,1531,NA,0,"5228390528",NA,0,NA,0
8076,NA,"0595499459",NA,0,5403,NA,0,"0595499459",NA,0,NA,0
8077,NA,"5039466845",NA,0,5404,NA,0,"5039466845",NA,0,NA,0
8078,NA,"0728822258",NA,0,5405,NA,0,"0728822258",NA,0,NA,0
8079,NA,"2832547083",NA,0,5406,NA,0,"2832547083",NA,0,NA,0
8080,NA,"7232737008",NA,0,5407,NA,0,"7232737008",NA,0,NA,0
8081,NA,"3562576497",NA,0,5408,NA,0,"3562576497",NA,0,NA,0
8082,NA,"9282177699",NA,0,5409,NA,0,"9282177699",NA,0,NA,0
8083,NA,"0004885439",NA,0,1548,NA,0,"0004885439",NA,0,NA,0
8084,NA,"5864951352",NA,0,662,NA,0,"5864951352",NA,0,NA,0
8085,NA,"0396130830",NA,0,5410,NA,0,"0396130830",NA,0,NA,0
8086,NA,"5243273323",NA,0,5411,NA,0,"5243273323",NA,0,NA,0
8087,NA,"2532907376",NA,0,1533,NA,0,"2532907376",NA,0,NA,0
8088,NA,"6241304267",NA,0,5412,NA,0,"6241304267",NA,0,NA,0
8089,NA,"6010262177",NA,0,5413,NA,0,"6010262177",NA,0,NA,0
8090,NA,"8445530262",NA,0,5414,NA,0,"8445530262",NA,0,NA,0
8091,NA,"0439972240",NA,0,662,NA,0,"0439972240",NA,0,NA,0
8092,NA,"8899437216",NA,0,5415,NA,0,"8899437216",NA,0,NA,0
8093,NA,"7861500055",NA,0,5416,NA,0,"7861500055",NA,0,NA,0
8094,NA,"9120671715",NA,0,5417,NA,0,"9120671715",NA,0,NA,0
8095,NA,"3709465807",NA,0,5418,NA,0,"3709465807",NA,0,NA,0
8096,NA,"8978121149",NA,0,1533,NA,0,"8978121149",NA,0,NA,0
8097,NA,"4792362458",NA,0,1531,NA,0,"4792362458",NA,0,NA,0
8098,NA,"0890437193",NA,0,5419,NA,0,"0890437193",NA,0,NA,0
8099,NA,"7918225609",NA,0,5420,NA,0,"7918225609",NA,0,NA,0
8100,NA,"9551096087",NA,0,5421,NA,0,"9551096087",NA,0,NA,0
8101,NA,"9211322468",NA,0,662,NA,0,"9211322468",NA,0,NA,0
8102,NA,"8626446410",NA,0,5422,NA,0,"8626446410",NA,0,NA,0
8103,NA,"5513374761",NA,0,5423,NA,0,"5513374761",NA,0,NA,0
8104,NA,"2408496594",NA,0,5424,NA,0,"2408496594",NA,0,NA,0
8105,NA,"4779432930",NA,0,5425,NA,0,"4779432930",NA,0,NA,0
8106,NA,"8738526929",NA,0,5426,NA,0,"8738526929",NA,0,NA,0
8107,NA,"0465625958",NA,0,5427,NA,0,"0465625958",NA,0,NA,0
8108,NA,"0955655049",NA,0,5428,NA,0,"0955655049",NA,0,NA,0
8109,NA,"8145737772",NA,0,1567,NA,0,"8145737772",NA,0,NA,0
8110,NA,"1276161559",NA,0,1547,NA,0,"1276161559",NA,0,NA,0
8111,NA,"8208144389",NA,0,1533,NA,0,"8208144389",NA,0,NA,0
8112,NA,"5211683705",NA,0,5429,NA,0,"5211683705",NA,0,NA,0
8113,NA,"5909879792",NA,0,5430,NA,0,"5909879792",NA,0,NA,0
8114,NA,"6012834210",NA,0,5431,NA,0,"6012834210",NA,0,NA,0
8115,NA,"1471272801",NA,0,5432,NA,0,"1471272801",NA,0,NA,0
8117,NA,"2473345349",NA,0,5433,NA,0,"2473345349",NA,0,NA,0
8118,NA,"2186970856",NA,0,5434,NA,0,"2186970856",NA,0,NA,0
8119,NA,"0203162967",NA,0,5435,NA,0,"0203162967",NA,0,NA,0
8120,NA,"4708698324",NA,0,5436,NA,0,"4708698324",NA,0,NA,0
8121,NA,"5334711324",NA,0,5437,NA,0,"5334711324",NA,0,NA,0
8122,NA,"9830338330",NA,0,5438,NA,0,"9830338330",NA,0,NA,0
8123,NA,"5264985414",NA,0,5439,NA,0,"5264985414",NA,0,NA,0
8124,NA,"7633692471",NA,0,1565,NA,0,"7633692471",NA,0,NA,0
8125,NA,"6635046529",NA,0,5440,NA,0,"6635046529",NA,0,NA,0
8126,NA,"7638536834",NA,0,5441,NA,0,"7638536834",NA,0,NA,0
8127,NA,"5913993085",NA,0,1552,NA,0,"5913993085",NA,0,NA,0
8128,NA,"6070441755",NA,0,1533,NA,0,"6070441755",NA,0,NA,0
8129,NA,"2072114587",NA,0,1581,NA,0,"2072114587",NA,0,NA,0
8130,NA,"7738297044",NA,0,5442,NA,0,"7738297044",NA,0,NA,0
8131,NA,"3175969735",NA,0,1531,NA,0,"3175969735",NA,0,NA,0
8132,NA,"8414917084",NA,0,5443,NA,0,"8414917084",NA,0,NA,0
8133,NA,"0059376690",NA,0,5444,NA,0,"0059376690",NA,0,NA,0
8134,NA,"8242418448",NA,0,5445,NA,0,"8242418448",NA,0,NA,0
8135,NA,"9883170173",NA,0,8,NA,0,"1119000316",NA,0,NA,0
8136,NA,"9799944869",NA,0,5446,NA,0,"9799944869",NA,0,NA,0
8137,NA,"6426246509",NA,0,5447,NA,0,"6426246509",NA,0,NA,0
8138,NA,"5071938254",NA,0,5448,NA,0,"5071938254",NA,0,NA,0
8139,NA,"4898333710",NA,0,5449,NA,0,"4898333710",NA,0,NA,0
8140,NA,"1308731628",NA,0,1278,NA,0,"1308731628",NA,0,NA,0
8141,NA,"4878399015",NA,0,5450,NA,0,"4878399015",NA,0,NA,0
8142,NA,"0430903919",NA,0,5451,NA,0,"0430903919",NA,0,NA,0
8143,NA,"9185303956",NA,0,5452,NA,0,"9185303956",NA,0,NA,0
8144,NA,"4669594678",NA,0,5453,NA,0,"4669594678",NA,0,NA,0
8145,NA,"8935595922",NA,0,1701,NA,0,"8935595922",NA,0,NA,0
8146,NA,"9621214647",NA,0,5454,NA,0,"9621214647",NA,0,NA,0
8147,NA,"3968275740",NA,0,5455,NA,0,"3968275740",NA,0,NA,0
8148,NA,"8391228368",NA,0,5456,NA,0,"8391228368",NA,0,NA,0
8149,NA,"8043474842",NA,0,5457,NA,0,"8043474842",NA,0,NA,0
8150,NA,"5987465528",NA,0,5458,NA,0,"5987465528",NA,0,NA,0
8151,NA,"4589233232",NA,0,5459,NA,0,"4589233232",NA,0,NA,0
8152,NA,"0477401535",NA,0,1284,NA,0,"0477401535",NA,0,NA,0
8153,NA,"4884979531",NA,0,5460,NA,0,"4884979531",NA,0,NA,0
8154,NA,"5663293970",NA,0,5461,NA,0,"5663293970",NA,0,NA,0
8155,NA,"3877221957",NA,0,5462,NA,0,"3877221957",NA,0,NA,0
8156,NA,"6563621180",NA,0,5463,NA,0,"6563621180",NA,0,NA,0
8157,NA,"8338294493",NA,0,5464,NA,0,"8338294493",NA,0,NA,0
8158,NA,"7723370072",NA,0,2004,NA,0,"7723370072",NA,0,NA,0
8159,NA,"3666147628",NA,0,5465,NA,0,"3666147628",NA,0,NA,0
8160,NA,"8948155198",NA,0,5466,NA,0,"8948155198",NA,0,NA,0
8161,NA,"3466259419",NA,0,5467,NA,0,"3466259419",NA,0,NA,0
8162,NA,"2169132927",NA,0,5468,NA,0,"2169132927",NA,0,NA,0
8163,NA,"9683993132",NA,0,5469,NA,0,"9683993132",NA,0,NA,0
8164,NA,"1854479155",NA,0,5470,NA,0,"1854479155",NA,0,NA,0
8165,NA,"8744699879",NA,0,5471,NA,0,"8744699879",NA,0,NA,0
8166,NA,"8153216674",NA,0,5472,NA,0,"8153216674",NA,0,NA,0
8167,NA,"0202259501",NA,0,966,NA,0,"0202259501",NA,0,NA,0
8168,NA,"6277421943",NA,0,2469,NA,0,"6277421943",NA,0,NA,0
8169,NA,"1273207944",NA,0,2469,NA,0,"6277421943",NA,0,NA,0
8170,NA,"3808918280",NA,0,5473,NA,0,"3808918280",NA,0,NA,0
8171,NA,"9288159859",NA,0,5474,NA,0,"9288159859",NA,0,NA,0
8172,NA,"3512591213",NA,0,5475,NA,0,"3512591213",NA,0,NA,0
8173,NA,"5753131292",NA,0,5476,NA,0,"5753131292",NA,0,NA,0
8174,NA,"9241982637",NA,0,5477,NA,0,"9241982637",NA,0,NA,0
8175,NA,"1432359070",NA,0,5478,NA,0,"1432359070",NA,0,NA,0
8176,NA,"4966288150",NA,0,4588,NA,0,"4966288150",NA,0,NA,0
8177,NA,"8096185390",NA,0,5479,NA,0,"8096185390",NA,0,NA,0
8178,NA,"0102045164",NA,0,5480,NA,0,"0102045164",NA,0,NA,0
8179,NA,"5323251409",NA,0,5481,NA,0,"5323251409",NA,0,NA,0
8180,NA,"3219448348",NA,0,4588,NA,0,"3219448348",NA,0,NA,0
8181,NA,"5607168840",NA,0,5482,NA,0,"5607168840",NA,0,NA,0
8182,NA,"9394470894",NA,0,5483,NA,0,"9394470894",NA,0,NA,0
8183,NA,"7580190886",NA,0,5484,NA,0,"7580190886",NA,0,NA,0
8184,NA,"5132321233",NA,0,3831,NA,0,"5132321233",NA,0,NA,0
8185,NA,"6261618107",NA,0,5485,NA,0,"6261618107",NA,0,NA,0
8186,NA,"7510435365",NA,0,5486,NA,0,"7510435365",NA,0,NA,0
8187,NA,"5377855824",NA,0,5487,NA,0,"5377855824",NA,0,NA,0
8188,NA,"0054161260",NA,0,5488,NA,0,"0054161260",NA,0,NA,0
8189,NA,"1627419782",NA,0,5489,NA,0,"1627419782",NA,0,NA,0
8190,NA,"9255887306",NA,0,5490,NA,0,"9255887306",NA,0,NA,0
8191,NA,"3445089684",NA,0,5491,NA,0,"3445089684",NA,0,NA,0
8192,NA,"2457354102",NA,0,468,NA,0,"2457354102",NA,0,NA,0
8193,NA,"9708959659",NA,0,5493,NA,0,"9708959659",NA,0,NA,0
8194,NA,"3825840262",NA,0,5494,NA,0,"3825840262",NA,0,NA,0
8195,NA,"9222131151",NA,0,5495,NA,0,"9222131151",NA,0,NA,0
8196,NA,"4534535442",NA,0,5496,NA,0,"4534535442",NA,0,NA,0
8197,NA,"2772954131",NA,0,5478,NA,0,"2772954131",NA,0,NA,0
8198,NA,"9703363989",NA,0,5497,NA,0,"9703363989",NA,0,NA,0
8199,NA,"4717769122",NA,0,5498,NA,0,"4717769122",NA,0,NA,0
8200,NA,"3081848753",NA,0,5499,NA,0,"3081848753",NA,0,NA,0
8201,NA,"3848572147",NA,0,5489,NA,0,"3848572147",NA,0,NA,0
8202,NA,"4401351741",NA,0,5500,NA,0,"4401351741",NA,0,NA,0
8203,NA,"1949283672",NA,0,5501,NA,0,"1949283672",NA,0,NA,0
8204,NA,"5808749443",NA,0,5496,NA,0,"5808749443",NA,0,NA,0
8205,NA,"9441168139",NA,0,5502,NA,0,"9441168139",NA,0,NA,0
8206,NA,"1972905496",NA,0,5488,NA,0,"1972905496",NA,0,NA,0
8207,NA,"4477943784",NA,0,5503,NA,0,"4477943784",NA,0,NA,0
8208,NA,"7826687715",NA,0,5504,NA,0,"7826687715",NA,0,NA,0
8209,NA,"8287786123",NA,0,5505,NA,0,"8287786123",NA,0,NA,0
8210,NA,"8256570751",NA,0,5506,NA,0,"8256570751",NA,0,NA,0
8211,NA,"0606660587",NA,0,5507,NA,0,"0606660587",NA,0,NA,0
8212,NA,"7132483900",NA,0,5508,NA,0,"7132483900",NA,0,NA,0
8213,NA,"5503781044",NA,0,5509,NA,0,"5503781044",NA,0,NA,0
8214,NA,"7536105847",NA,0,5499,NA,0,"7536105847",NA,0,NA,0
8215,NA,"1711307881",NA,0,5510,NA,0,"1711307881",NA,0,NA,0
8216,NA,"7954528852",NA,0,468,NA,0,"7954528852",NA,0,NA,0
